,Site,Stand,Plot,Species,TagID,Treatment.x,Age,Subplot.x,previous.tags,DBH2008,DBH2009,DBH2010,DBH2011,DBH2015,DBH2019,DBH2023,X,liveBA11,liveBA15,liveBA19,liveBA23,X.1,BA2011,BA2015,BA2019,BA2023,X.2,chgBA11_15,chgBA15_19,chgBA19_23,X.3,RBAIyr11_15,RBAIyr15_19,RBAIyr19_23,X.4,deadyr,dead2008.2010,dead2011,dead2015,dead2019,dead2023,notes2008.10,notes2011,notes2015,notes2019,notes2023,X.5,ingrowthyear,ingrowth5x5,Ntrt,Ptrt,plotID.x,Age3,RBAI,Order_Processed,Date_Collected,Stand_Age,Growth_Stage,Treatment.y,Ntrt.y,Ptrt.y,Catrt,Tree_Number,Subplot.y,Shots,Canopy_Locations,Field_Notes,Number_of_Leaves,Total_Fresh_Mass,Total_Leaf_Area,Leaf_Area_for_SLA,Oven_Dry_Mass_with_Bag,Oven_Dry_Bag_Weight,Total_Oven_Dry_Mass,Dry_Mass_Per_Leaf,Leaf_Area,SLA_cm2_g,SLA_m2kg,LDMC_g_g,LDMC,Lab_Notes,Caution,Date.Processed,d15N,d13C,N,propC,CN,Ca,Fe,K,Mg,Mn,P.214,P.178,S,Sr,Zn,Stomatal_Density,Extra_Notes,Former_TagID,Species_ID,Age2,ID,treeID,plotID.y,P178ln,Parea,Narea
327,JB,JBM,1,WB,8225,NP,Mid,B1,,19.3,NA,NA,20.5,22.2,23.9,25.4,NA,330.1,387.1,448.6,506.7,NA,330.1,387.1,448.6,506.7,NA,0.172730518,0.159017125,0.129462019,NA,0.040637703,0.037582082,0.030903248,NA,NA,,,,,,,,,,,,NA,,1,1,JBM_1,Mid,0.039086538,47,7/30/2021,Mid,Third,NP,1,1,0,3,B1,2,2,plot border,7,4.77,245.28,244.21,9.09,7.34,1.75,0.25,35.04,139.55,13.96,0.37,366.88,every single leaf had tiny light brown specks that looks like insect damage. Tried to choose the ones with least damage and most complete margins,Y,8/5/2021,0.203333333,-30.11,24.3,0.49,19.98666667,9.3012,0.047,14.7717,1.643,0.5634,1.7138,1.718474241,1.4122,0.0257,0.1838,NA,,,BEPA,Mid,JBM_1_NP_WB_7_8225,JBM_1_WB_8225,JBM_1,0.541436828,0.12314398,1.741311358
328,JB,JBM,1,WB,8230,NP,Mid,A1,,18.1,NA,NA,19.8,21.2,22.8,24.1,NA,307.9,353,408.3,456.2,NA,307.9,353,408.3,456.2,NA,0.146413631,0.156639373,0.117286088,NA,0.034749762,0.037049516,0.028113585,NA,NA,,,,,,,,,,,,NA,,1,1,JBM_1,Mid,0.035908058,46,7/30/2021,Mid,Third,NP,1,1,0,2,A1,2,2,,8,5.17,226.19,225.97,9.61,7.45,2.16,0.27,28.27,104.62,10.46,0.42,417.79,Excluded leaves with substantial herbivory,,8/5/2021,0.01,-28.73,26.5,0.5,19.02,5.3246,0.0532,7.5345,2.1367,0.3138,1.5993,1.640169104,1.4617,0.0129,0.1345,NA,,,BEPA,Mid,JBM_1_NP_WB_8_8230,JBM_1_WB_8230,JBM_1,0.494799349,0.156773954,2.532976486
329,JB,JBM,1,WB,8235,NP,Mid,A1,,19.8,NA,NA,22.1,24.3,27,29.1,NA,383.6,463.8,572.6,665.1,NA,383.6,463.8,572.6,665.1,NA,0.20900473,0.234567901,0.161604938,NA,0.04859311,0.054092553,0.038160767,NA,NA,,,,,,,"Identified as WB in 2009, YB in 2011.  Confirmed WB by Matt in 2011",,,,,NA,,1,1,JBM_1,Mid,0.051348243,45,7/30/2021,Mid,Third,NP,1,1,0,1,A1,2,2,New!,18,4.92,260.39,259.58,9.52,7.4,2.12,0.12,14.47,122.45,12.24,0.43,430.89,some leaves have shotgun holes and brown spots. Excluded leaves with herbivory or huge brown spots. Lots of bugs in the sample!,,8/5/2021,0.19,-29.03,26,0.5,19.03,6.7443,0.0579,8.7409,1.5955,0.4312,1.4662,1.621392045,1.5696,0.0162,0.1683,NA,,,BEPA,Mid,JBM_1_NP_WB_18_8235,JBM_1_WB_8235,JBM_1,0.483285067,0.13241258,2.123315639
330,JB,JBM,1,YB,8204,NP,Mid,A2,,15.9,NA,NA,18.1,21,24,25.8,NA,257.3,346.4,452.4,522.8,NA,257.3,346.4,452.4,522.8,NA,0.346112756,0.306122449,0.155625,NA,0.077135551,0.069044968,0.036822068,NA,NA,,,,,,,,,,,,NA,,1,1,JBM_1,Mid,0.073088032,44,7/30/2021,Mid,Third,NP,1,1,0,3,A2,3,2,,15,4.32,278.41,276.7,9.3,7.49,1.81,0.12,18.56,152.87,15.29,0.42,418.98,included one leaf with minor skeletonizer damage. Many leaves in the sample are small and have tiny holes,,8/5/2021,0.28,-28.65,25.4,0.5,19.67,7.1375,0.0629,7.4343,2.1674,0.4786,1.5759,1.607252875,1.369,0.0231,0.1396,290,,,BEAL2,Mid,JBM_1_NP_YB_15_8204,JBM_1_YB_8204,JBM_1,0.474526433,0.105138541,1.661542487
331,JB,JBM,1,YB,8206,NP,Mid,B2,,11,NA,NA,12.3,14.3,16.1,17.7,NA,118.8,160.6,203.6,246.1,NA,118.8,160.6,203.6,246.1,NA,0.351642541,0.267592547,0.208633926,NA,0.07824006,0.061072159,0.0485127,NA,NA,,,,,,,,,,,,NA,,1,1,JBM_1,Mid,0.069658549,42,7/30/2021,Mid,Third,NP,1,1,0,1,B2,3,2,,12,4.75,253.83,252.03,9.75,7.4,2.35,0.2,21.15,107.24,10.72,0.49,494.74,"lots of brown spots, some shotgun holes. Many leaves are chlorotic. Chose leaves with fullest margins and no herbivory",,8/5/2021,0.88,-29.76,22.5,0.5,22.44,4.4949,0.1157,8.3103,1.6531,0.1923,1.5421,1.556719546,1.0667,0.0132,0.0845,342,,,BEAL2,Mid,JBM_1_NP_YB_12_8206,JBM_1_YB_8206,JBM_1,0.442580752,0.145162211,2.098097725
332,JB,JBM,1,YB,8221,NP,Mid,B1,,14.6,NA,NA,16.9,20,21.7,24.25,NA,224.3,314.2,369.8,461.9,NA,224.3,314.2,369.8,461.9,NA,0.400511187,0.177225,0.248831999,NA,0.087856586,0.041633333,0.057124175,NA,NA,,,,,,,,,,,,NA,,1,1,JBM_1,Mid,0.064491515,43,7/30/2021,Mid,Third,NP,1,1,0,2,B1,3,2,,8,5.1,291.24,289.96,9.71,7.44,2.27,0.28,36.4,127.74,12.77,0.45,445.1,"Some chlorotic spots, small holes. Excluded leaves with significant herbivory or other signs of insect damage. Some tiny brown spots present. Preferentially chose leaves with shotgun damage than herbivory",,8/5/2021,0.31,-29.91,26.4,0.5,19.03,5.1542,0.0583,6.5385,1.6431,0.4979,1.5848,1.586547073,1.2792,0.0137,0.1165,241,,,BEAL2,Mid,JBM_1_NP_YB_8_8221,JBM_1_YB_8221,JBM_1,0.461560003,0.124201274,2.06669798
333,JB,JBM,2,SM,1042,N,Mid,B1,,NA,NA,NA,NA,10.4,11.1,12.2,NA,0,84.9,96.8,116.9,NA,0,84.9,96.8,116.9,NA,#DIV/0!,0.13914571,0.20801883,NA,NA,0.033105848,0.048379273,NA,NA,,,,,,,,New addition; Outside 5X5 m veg plot off of stake?,,,,2015,out,1,0,JBM_2,Mid,NA,54,7/30/2021,Mid,Third,N,1,0,0,1,B1,2,2,,6,4.1,302.3,299.81,9,7.38,1.62,0.27,50.38,185.07,18.51,0.4,395.12,"Caterpillar in sample. every single leaf had sign of herbivory or disease. Chose leaves with least damage. Some shotgun holes, light spots, brown spots",Y,8/5/2021,-0.22,-29.62,22.7,0.48,21.07,12.3255,0.0605,9.4632,1.8347,0.4392,1.3284,1.363012425,1.6984,0.0319,0.0357,402,,,ACSA3,Mid,JBM_2_N_SM_6_1042,JBM_2_SM_1042,JBM_2,0.309697269,0.07364848,1.226562922
334,JB,JBM,2,SM,8288,N,Mid,A1,,10.5,NA,NA,12.3,13.4,15.5,18,NA,118.8,141,188.7,254.5,NA,118.8,141,188.7,254.5,NA,0.186859673,0.337992871,0.348595213,NA,0.043758063,0.075507516,0.077631812,NA,NA,,,,,,,,,,,,NA,,1,0,JBM_2,Mid,0.059545064,55,7/30/2021,Mid,Third,N,1,0,0,2,A1,2,2,,4,4.58,288.27,286.39,9.72,7.36,2.36,0.59,72.07,121.35,12.14,0.52,515.28,Catepillar in sample; every single leaf had herbviory or disease. Limited to leaves more or less intact around margins. Brown spots and shotgun holes in some,Y,8/5/2021,-1.33,-28.63,18.8,0.48,25.71,5.6848,0.0577,7.0524,0.9933,0.4826,1.1144,1.13392302,1.1967,0.0141,0.026,480,,,ACSA3,Mid,JBM_2_N_SM_4_8288,JBM_2_SM_8288,JBM_2,0.125683319,0.093442358,1.549237742
335,JB,JBM,2,WB,8251,N,Mid,A2,,12.5,NA,NA,13.3,14,14.6,14.7,NA,138.9,153.9,167.4,169.7,NA,138.9,153.9,167.4,169.7,NA,0.108033241,0.08755102,0.013745543,NA,0.025978352,0.021203771,0.003418813,NA,NA,,,,,,,,,,,,NA,,1,0,JBM_2,Mid,0.023603238,57,7/30/2021,Mid,Third,N,1,0,0,1,A2,2,2,,8,3.04,184.85,184.72,8.81,7.45,1.36,0.17,23.11,135.82,13.58,0.45,447.37,"possible, minor herbivory on edge of two leaves. Leaves with heavy herbivory and shotgun damage excluded",,8/5/2021,-0.3,-29.88,22.5,0.49,21.97,3.7989,0.0394,8.5522,1.084,0.7053,1.198,1.198359607,1.2073,0.0052,0.171,NA,,,BEPA,Mid,JBM_2_N_WB_8_8251,JBM_2_WB_8251,JBM_2,0.180953627,0.088231454,1.656604329
336,JB,JBM,2,WB,8256,N,Mid,B2,,13.1,NA,NA,14.2,15.3,15.9,16,NA,158.4,183.9,198.6,201.1,NA,158.4,183.9,198.6,201.1,NA,0.160930371,0.079969243,0.012618172,NA,0.038010014,0.019419289,0.003139725,NA,NA,,,,,,,,,,,,NA,,1,0,JBM_2,Mid,0.028674581,59,7/30/2021,Mid,Third,N,1,0,0,3,B1,2,2,,8,2.62,129.71,129.04,8.35,7.45,0.9,0.11,16.21,143.38,14.34,0.34,343.51,"Not many leaves available to choose from, and many were damaged. Chose the best. Two have fairly susbtantial brown splots, other have shotgun holes. One had skeletonizer damage. No leaves were good.",Y,8/5/2021,-0.13,-27.52,17.4,0.52,29.59,2.5291,0.0411,6.3781,0.6057,0.4697,0.9373,0.873506585,0.9203,0.0027,0.0757,NA,,,BEPA,Mid,JBM_2_N_WB_8_8256,JBM_2_WB_8256,JBM_2,-0.135239611,0.060922485,1.213558376
337,JB,JBM,2,WB,8272,N,Mid,B1,,13.6,NA,NA,15.4,17.4,19.2,20.9,NA,186.3,237.8,289.5,343.1,NA,186.3,237.8,289.5,343.1,NA,0.27660651,0.217598098,0.18492296,NA,0.062953494,0.050451463,0.043332002,NA,NA,,,,,,,,,,,,NA,,1,0,JBM_2,Mid,0.05664588,58,7/30/2021,Mid,Third,N,1,0,0,2,B1,4,2,,11,3.3,185.44,184.89,9.07,7.4,1.67,0.15,16.86,110.71,11.07,0.51,506.06,"some tiny holes, but no obvious or substantial herbivory on chosen leaves",,8/5/2021,-0.53,-27.8,23.1,0.5,21.61,2.5095,0.0643,7.3478,0.7533,0.4972,0.9104,0.910401413,1.2053,0.0026,0.0698,NA,,,BEPA,Mid,JBM_2_N_WB_11_8272,JBM_2_WB_8272,JBM_2,-0.093869664,0.082232988,2.086532382
338,JB,JBM,2,YB,8243,N,Mid,A2,,17.4,NA,NA,20,23.6,26.9,29.8,NA,314.2,437.4,568.3,697.5,NA,314.2,437.4,568.3,697.5,NA,0.3924,0.299213588,0.227235666,NA,0.086278049,0.067628451,0.052523962,NA,NA,,,,,,,,,,,,NA,,1,0,JBM_2,Mid,0.076890224,53,7/30/2021,Mid,Third,N,1,0,0,3,A2,2,2,,18,8.42,441.39,441.22,10.98,7.45,3.53,0.2,24.52,124.99,12.5,0.42,419.24,"some leaves have shotgun holes and tiny brown spots, but most are in good shape",,8/5/2021,0.350828761,-29.05121256,29.75381442,0.495684052,16.65951278,4.187,0.0686,9.5948,1.4659,0.3933,1.4358,1.487371132,1.6529,0.0086,0.0979,278,,,BEAL2,Mid,JBM_2_N_YB_18_8243,JBM_2_YB_8243,JBM_2,0.397010221,0.11899921,2.380495593
339,JB,JBM,2,YB,8246,N,Mid,A2,,16.3,NA,NA,17.9,20.3,22.2,24.4,NA,251.6,323.7,387.1,467.6,NA,251.6,323.7,387.1,467.6,NA,0.286133392,0.195952341,0.20801883,NA,0.064931083,0.045751433,0.048379273,NA,NA,,,,,,,,,,,,NA,,1,0,JBM_2,Mid,0.055331902,52,7/30/2021,Mid,Third,N,1,0,0,2,A2,2,2,,9,2.16,126.07,125.85,8.44,7.41,1.03,0.11,14.01,122.18,12.22,0.48,476.85,"Catepillar in sample. not many leaves, and lots of herbivory. A few leaves have tiny amounts of herbivory. Generally small leaves. ",,8/5/2021,0.15,-28.61,26.6,0.51,19.04,4.6101,0.0622,7.6551,1.4886,0.4778,1.187,1.19976424,1.2083,0.0088,0.1423,190,,,BEAL2,Mid,JBM_2_N_YB_9_8246,JBM_2_YB_8246,JBM_2,0.182125071,0.098196451,2.177115731
340,JB,JBM,2,YB,8257,N,Mid,B2,,13.1,NA,NA,14.6,16.3,18.1,19.3,NA,167.4,208.7,257.3,292.6,NA,167.4,208.7,257.3,292.6,NA,0.246434603,0.233053559,0.136992155,NA,0.056616466,0.053769163,0.032617229,NA,NA,,,,,,,,,,,,NA,,1,0,JBM_2,Mid,0.055201844,51,7/30/2021,Mid,Third,N,1,0,0,1,B2,2,2,,12,4.37,232.44,230.47,9.19,7.39,1.8,0.15,19.37,128.04,12.8,0.41,411.9,lots of herbivory; tried to take sample with least amount. Lots of holes in these leaves. A few are chlorotic,Y,8/5/2021,-0.06,-29.1,29.6,0.49,16.65,4.4831,0.0573,7.916,1.7196,0.5209,1.274,1.290750251,1.3138,0.008,0.1231,227,,,BEAL2,Mid,JBM_2_N_YB_12_8257,JBM_2_YB_8257,JBM_2,0.255223639,0.100808361,2.31177757
341,JB,JBM,3,BE,1479,Control,Mid,B2,,NA,NA,NA,10,10.9,11.1,11.5,NA,78.5,93.3,96.8,103.9,NA,78.5,93.3,96.8,103.9,NA,0.1881,0.03703392,0.073370668,NA,0.044030651,0.00913261,0.017858554,NA,NA,,,,,,,Outside 5X5 m veg plot,,,,,2011,out,0,0,JBM_3,Mid,0.026539612,175,7/30/2021,Mid,Third,Control,0,0,0,1,B2,1,1,only one leaf obtained,1,0.36,34.26,34.05,7.62,7.31,0.31,0.31,34.26,109.85,10.98,0.86,861.11,shotgun holes,,8/8/2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not processed for chemical analysis, only one leaf",,FAGR,Mid,JBM_3_Control_BE_1_1479,JBM_3_BE_1479,JBM_3,NA,NA,NA
342,JB,JBM,3,SM,7151,Control,Mid,A2,8307,16.7,NA,NA,18.5,20.3,22.3,23.9,NA,268.8,323.7,390.6,448.6,NA,268.8,323.7,390.6,448.6,NA,0.204061359,0.206750952,0.148645659,NA,0.047519593,0.048104082,0.035253051,NA,NA,,,,,,,,,,new tag 7151,,NA,,0,0,JBM_3,Mid,0.047822867,60,7/30/2021,Mid,Third,Control,0,0,0,1,A2,2,2,tag was off,4,1.08,109.27,109.27,7.87,7.31,0.56,0.14,27.32,195.13,19.51,0.52,518.52,"nearly every  leaf was diseased (galls or pink spots). Chose all leaves without (4 leaves, 1.1 g). May not have enough for nutrients",Y,8/6/2021,-0.99,-30.83,20.6,0.47,23.02,13.9193,0.0681,6.8366,1.714,0.2094,1.2779,1.286583021,1.388,0.0317,0.0194,481,original tag was 8307; tag changed in 2023,,ACSA3,Mid,JBM_3_Control_SM_4_7151,JBM_3_SM_7151,JBM_3,0.251989883,0.06593466,1.055706452
343,JB,JBM,3,SM,8297,Control,Mid,B2,,12.8,NA,NA,17.5,14.1,14.2,14.85,NA,240.5,156.1,158.4,173.2,NA,240.5,156.1,158.4,173.2,NA,-0.35082449,0.014234696,0.093644614,NA,-0.10238411,0.003539834,0.022631237,NA,NA,,,,,,,,"DBH was checked in Sept, error in 2011 DBH measurement",,,,NA,,0,0,JBM_3,Mid,-0.050860578,63,7/30/2021,Mid,Third,Control,0,0,0,3,B2,2,2,,8,3.92,166.76,166.65,9.27,7.38,1.89,0.24,20.84,88.17,8.82,0.48,482.14,avoided leaves with obvious herbivory and large brown spots. Chosen leaves had tiny brown spots and some light spots,,8/5/2021,-0.43,-29.98,18,0.48,26.41,11.5284,0.0471,8.3446,1.5629,0.473,1.1671,1.178164383,1.3579,0.0241,0.0223,426,,,ACSA3,Mid,JBM_3_Control_SM_8_8297,JBM_3_SM_8297,JBM_3,0.16395762,0.133624179,2.041510718
344,JB,JBM,3,SM,8334,Control,Mid,B1,,7.7,NA,NA,8.5,8.7,9.2,9.4,NA,56.7,59.4,66.5,69.4,NA,56.7,59.4,66.5,69.4,NA,0.047612457,0.118245475,0.043950851,NA,0.011696304,0.028334218,0.010811125,NA,NA,,,,,,,Not sure why it got tagged - too small,Probably tagged for shooting; Do not include in inventory calculations,,,,NA,,0,0,JBM_3,Mid,0.020128365,62,7/30/2021,Mid,Third,Control,0,0,0,2,B1,2,2,,8,3.87,415.24,414.17,8.83,7.33,1.5,0.19,51.91,276.11,27.61,0.39,387.6,every leaf had at least minor herbivory damage; chose the ones with most complete margins and most minor damage,,8/5/2021,-0.73,-30.81,20.1,0.48,23.93,9.1403,0.047,8.8152,1.5054,0.0968,1.0728,1.072130957,1.4039,0.0217,0.021,305,,,ACSA3,Mid,JBM_3_Control_SM_8_8334,JBM_3_SM_8334,JBM_3,0.069648217,0.038829849,0.727970736
345,JB,JBM,3,WB,7570,Control,Mid,B1,8330,21.6,NA,NA,24.4,26.9,25.4,31.1,NA,467.6,568.3,506.7,759.6,NA,467.6,568.3,506.7,759.6,NA,0.215415883,-0.108414754,0.499178498,NA,0.049980484,-0.028280947,0.106530365,NA,NA,,,,,,,,,Checked; New tag,,,NA,,0,0,JBM_3,Mid,0.010088787,99,7/30/2021,Mid,Third,Control,0,0,0,1,B1,3,2,,9,4.38,213.85,212.81,9.23,7.38,1.85,0.21,23.76,115.03,11.5,0.42,422.37,every leaf had at least some damage. chose leaves with smallest holes and least herbivory. Avoided leaves with browning. Bug in bag,Y,8/7/2021,1.11,-28.61,27.1,0.49,18.26,7.3473,0.0485,10.28,1.5868,0.23,1.4377,1.442243707,1.6731,0.0149,0.1112,NA,,8330,BEPA,Mid,JBM_3_Control_WB_9_7570,JBM_3_WB_7570,JBM_3,0.366200031,0.125379788,2.355907155
346,JB,JBM,3,WB,8294,Control,Mid,B2,,16.5,NA,NA,18.2,20.4,22.7,24.4,NA,260.2,326.9,404.7,467.6,NA,260.2,326.9,404.7,467.6,NA,0.256370004,0.238201653,0.155388228,NA,0.058715789,0.054867337,0.036768956,NA,NA,,,,,,,Identified as PC in 2009; WB in 2011; confirmed WB by Matt,,,,,NA,,0,0,JBM_3,Mid,0.056764557,76,7/30/2021,Mid,Third,Control,0,0,0,3,B2,2,2,,10,4.46,226.3,225.7,9.22,7.42,1.8,0.18,22.63,125.39,12.54,0.4,403.59,every leaf had at least minor herbivory damage; chose the ones with most complete margins and most minor damage,Y,8/6/2021,1.15,-30.23,19.2,0.49,25.34,7.5435,0.0435,8.2948,1.5687,0.2005,1.1487,1.151684092,1.2395,0.0153,0.1184,NA,,,BEPA,Mid,JBM_3_Control_WB_10_8294,JBM_3_WB_8294,JBM_3,0.141225299,0.091848161,1.531222586
347,JB,JBM,3,WB,8333,Control,Mid,B1,,20,NA,NA,21.5,22.8,24.7,25.8,NA,363.1,408.3,479.2,522.8,NA,363.1,408.3,479.2,522.8,NA,0.124586263,0.173611111,0.09105214,NA,0.02978887,0.040833,0.022024664,NA,NA,,,,,,,,,,,,NA,,0,0,JBM_3,Mid,0.035288334,100,7/30/2021,Mid,Third,Control,0,0,0,2,B1,2,2,,8,3.3,172.25,171.85,8.85,7.41,1.44,0.18,21.53,119.34,11.93,0.44,436.36,every leaf had at least some damage. chose leaves with smallest holes and least herbivory. Avoided leaves with browning. Bug in bag,Y,8/7/2021,0.76,-28.93,25.8,0.49,18.81,9.6381,0.0517,9.9607,1.6254,0.2749,1.3327,1.351304,1.5796,0.0206,0.1388,NA,,,BEPA,Mid,JBM_3_Control_WB_8_8333,JBM_3_WB_8333,JBM_3,0.301070052,0.11323144,2.161890397
348,JB,JBM,3,YB,8296,Control,Mid,B2,,14.2,NA,NA,15.7,17.6,19.3,20.5,NA,193.6,243.3,292.6,330.1,NA,193.6,243.3,292.6,330.1,NA,0.256683841,0.202511622,0.128218207,NA,0.058781898,0.047182367,0.030619312,NA,NA,,,,,,,,,,,,NA,,0,0,JBM_3,Mid,0.052982421,65,7/30/2021,Mid,Third,Control,0,0,0,2,B2,2,2,,5,2.6,158.62,158.45,8.49,7.4,1.09,0.22,31.72,145.37,14.54,0.42,419.23,tiny holes and brown spots no leaves,,8/6/2021,0.67,-29.25,24.6,0.49,19.78,12.8323,0.0523,9.4871,3.0906,0.4153,1.5353,1.552101173,1.4428,0.0286,0.1806,210,,,BEAL2,Mid,JBM_3_Control_YB_5_8296,JBM_3_YB_8296,JBM_3,0.439609608,0.106769015,1.692233611
349,JB,JBM,3,YB,8317,Control,Mid,A1,,9.6,NA,NA,10.5,11.7,12.1,12.3,NA,86.6,107.5,115,118.8,NA,86.6,107.5,115,118.8,NA,0.241632653,0.06954489,0.033331057,NA,0.055597326,0.01695036,0.008230591,NA,NA,,,,,,,initially not found in 2011; Found 8/23/2011,,,,,NA,,0,0,JBM_3,Mid,0.036090027,64,7/30/2021,Mid,Third,Control,0,0,0,1,A1,2,2,,7,2.02,169.06,168.89,8.24,7.39,0.85,0.12,24.15,198.7,19.87,0.42,420.79,"all leaves had very miniscule holes. Chose the ones with the fewest, and tried to choose leaves without white dots",,8/5/2021,1.08,-30.16,26.6,0.49,18.41,9.6906,0.0652,12.5672,2.5122,0.1565,1.2046,1.198202118,1.2732,0.0227,0.1803,141,,,BEAL2,Mid,JBM_3_Control_YB_7_8317,JBM_3_YB_8317,JBM_3,0.180822198,0.060302069,1.33870156
350,JB,JBM,3,YB,8328,Control,Mid,B1,,12,NA,NA,14,16.3,18,19.2,NA,153.9,208.7,254.5,289.5,NA,153.9,208.7,254.5,289.5,NA,0.355561224,0.219466295,0.137777778,NA,0.07902072,0.050854166,0.032795559,NA,NA,,,,,,,,,,,,NA,,0,0,JBM_3,Mid,0.064893426,68,7/30/2021,Mid,Third,Control,0,0,0,3,B1,2,2,,9,3.67,228.24,226.03,8.87,7.41,1.46,0.16,25.36,154.81,15.48,0.4,397.82,Catepillar,Y,8/6/2021,0.23,-29.81,22.1,0.49,22.3,11.8738,0.0499,9.4623,2.6946,0.4473,1.2425,1.264086525,1.2619,0.0269,0.1834,190,,,BEAL2,Mid,JBM_3_Control_YB_9_8328,JBM_3_YB_8328,JBM_3,0.234349747,0.081654061,1.427556359
351,JB,JBM,4,SM,811,P,Mid,A2,,NA,13.7,NA,14,15.2,16,16.2,NA,153.9,181.5,201.1,206.1,NA,153.9,181.5,201.1,206.1,NA,0.17877551,0.108033241,0.02515625,NA,0.041976145,0.025978352,0.00623059,NA,NA,,,,,,,,,,,,NA,,0,1,JBM_4,Mid,0.03400272,80,7/30/2021,Mid,Third,P,0,1,0,3,A2,2,2,,4,4.8,323.62,322.71,9.4,7.42,1.98,0.5,80.9,162.98,16.3,0.41,412.5,every leaf had at least minor herbivory damage and galls; chose the ones with most complete margins and most minor damage,,8/6/2021,-1.56,-30.57,21.9,0.49,22.4,6.4288,0.0608,8.464,1.023,0.5126,1.9706,2.136458692,1.5894,0.0155,0.0377,438,,,ACSA3,Mid,JBM_4_P_SM_4_811,JBM_4_SM_811,JBM_4,0.759149641,0.13108717,1.343723156
352,JB,JBM,4,SM,832,P,Mid,B1,,NA,15.4,NA,16.1,18.3,20,21.15,NA,203.6,263,314.2,351.3,NA,203.6,263,314.2,351.3,NA,0.291964045,0.194422049,0.11830625,NA,0.066135996,0.045416747,0.02834819,NA,NA,,,,,,,,,,connected to 7571,,NA,,0,1,JBM_4,Mid,0.055731673,77,7/30/2021,Mid,Third,P,0,1,0,1,B1,2,2,,10,4.48,318.32,317.65,9.6,7.41,2.19,0.22,31.83,145.05,14.5,0.49,488.84,caterpillar in sample. Small holes in some samples,,8/6/2021,-1.93,-29.55,14.8,0.47,31.6,10.3642,0.0383,7.0389,1.0137,0.4878,1.3488,1.353056979,1.2173,0.0225,0.0262,545,,,ACSA3,Mid,JBM_4_P_SM_10_832,JBM_4_SM_832,JBM_4,0.302366461,0.093282108,1.020337815
353,JB,JBM,4,SM,839,P,Mid,A2,,NA,NA,NA,11,11.9,12.8,13.6,NA,95,111.2,128.7,145.3,NA,95,111.2,128.7,145.3,NA,0.170330579,0.156980439,0.12890625,NA,0.04010489,0.037125958,0.030776406,NA,NA,,,,,,,,,,,,NA,,0,1,JBM_4,Mid,0.038680235,79,7/30/2021,Mid,Third,P,0,1,0,2,A2,2,2,,7,4.18,331,329.57,9.19,7.42,1.77,0.25,47.29,186.19,18.62,0.42,423.44,every leaf had herbivory or pink spots. Tried to choose samples with most complete margins and least damage,Y,8/6/2021,-1.46,-31.36,19.2,0.5,25.83,7.3715,0.0575,7.3415,1.404,0.5123,1.5326,1.637640702,1.389,0.0171,0.0255,485,,,ACSA3,Mid,JBM_4_P_SM_7_839,JBM_4_SM_839,JBM_4,0.49325661,0.087955352,1.031204683
354,JB,JBM,4,WB,867,P,Mid,B2,,NA,18.1,NA,19,20.7,21.9,22.25,NA,283.5,336.5,376.7,388.8,NA,283.5,336.5,376.7,388.8,NA,0.186952909,0.119302668,0.032218886,NA,0.043778561,0.02857718,0.007959193,NA,NA,,,,,,,recorded as YB in 2009; confirmed WB by Matt in 2011,,,,,NA,,0,1,JBM_4,Mid,0.036168343,84,7/30/2021,Mid,Third,P,0,1,0,2,B2,2,2,,13,6.5,334.65,334.43,9.88,7.45,2.43,0.19,25.74,137.63,13.76,0.37,373.85,caterpillar in sample. All leaves had some minor herbivory; chose ones with least damage and most complete margins,Y,8/6/2021,-0.45,-28.87,21.6,0.51,23.36,5.8617,0.0384,11.3033,1.7423,0.3994,1.9378,1.956612603,1.2105,0.0134,0.1814,NA,,,BEPA,Mid,JBM_4_P_WB_13_867,JBM_4_WB_867,JBM_4,0.671214714,0.142164688,1.569425271
355,JB,JBM,4,WB,870,P,Mid,B2,,NA,20.8,NA,20.6,21.4,21.4,22.9,NA,333.3,359.7,359.7,411.9,NA,333.3,359.7,359.7,411.9,NA,0.079178056,0,0.145100009,NA,0.019232531,0,0.034453217,NA,NA,,,,,,,Found by Matt,,Checked,,,NA,,0,1,JBM_4,Mid,0.009573961,83,7/30/2021,Mid,Third,P,0,1,0,1,B2,2,2,,10,4.06,203.62,201.77,9.19,7.42,1.77,0.18,20.36,113.99,11.4,0.44,435.96,some shotgun holes in leaves,,8/6/2021,0.16,-28.4,20.4,0.49,24.23,6.7753,0.0417,10.9104,1.7602,0.1877,1.5725,1.572496909,1.3935,0.0119,0.1592,NA,,,BEPA,Mid,JBM_4_P_WB_10_870,JBM_4_WB_870,JBM_4,0.452664744,0.137950426,1.789630669
